candidate_id,cost_scenario,phase,window_id,metric,before,after
L02__TQQQ_SOXL__primary,stress,delay,W2,sortino_zero_mar,-0.8811762340313353,-0.9418019169177281
L02__TQQQ_SOXL__primary,stress,delay,W3,win_rate,1.0,0.7777777777777778
L02__TQQQ_SOXL__primary,stress,delay,W3,sortino_zero_mar,-0.1413107933153749,-0.15892595885151592
L02__TQQQ_SOXL__primary,stress,delay,W4,sortino_zero_mar,2.0032495443063776,3.05784678797968
L02__TQQQ_SOXL__primary,stress,delay,W5,sortino_zero_mar,1.7262713522092847,1.8988077498534823
L02__TQQQ_SOXL__primary,stress,delay,W6,win_rate,1.0,0.8666666666666667
L02__TQQQ_SOXL__primary,stress,delay,W6,sortino_zero_mar,2.897028741993791,3.1184939754782213
L02__TQQQ_SOXL__primary,severe,delay,W1,win_rate,1.0,0.8181818181818182
L02__TQQQ_SOXL__primary,severe,delay,W1,sortino_zero_mar,1.3877650749180162,1.5143293786936471
L02__TQQQ_SOXL__primary,severe,delay,W2,win_rate,1.0,0.6153846153846154
L02__TQQQ_SOXL__primary,severe,delay,W2,sortino_zero_mar,-0.910553981687915,-0.9743441742978985
L02__TQQQ_SOXL__primary,severe,delay,W3,win_rate,1.0,0.7777777777777778
L02__TQQQ_SOXL__primary,severe,delay,W3,sortino_zero_mar,-0.18969901204633074,-0.2126572399320835
L02__TQQQ_SOXL__primary,severe,delay,W4,sortino_zero_mar,1.977149969201102,3.0031489631662627
L02__TQQQ_SOXL__primary,severe,delay,W5,sortino_zero_mar,1.703228620527133,1.8731307592633368
L02__TQQQ_SOXL__primary,severe,delay,W6,win_rate,1.0,0.8666666666666667
L02__TQQQ_SOXL__primary,severe,delay,W6,sortino_zero_mar,2.810417310310762,3.0713114796998116
L03__TQQQ_SOXL__primary,base,delay,W1,win_rate,1.0,0.3333333333333333
L03__TQQQ_SOXL__primary,base,delay,W1,sortino_zero_mar,2.9942632285856803,2.9769306133455
L03__TQQQ_SOXL__primary,base,delay,W2,win_rate,,0.0
L03__TQQQ_SOXL__primary,base,delay,W2,sortino_zero_mar,-0.1553566236207052,-0.16999250816384762
L03__TQQQ_SOXL__primary,base,delay,W3,win_rate,,0.0
L03__TQQQ_SOXL__primary,base,delay,W3,sortino_zero_mar,-1.1150493705477929,-1.3136765514630484
L03__TQQQ_SOXL__primary,base,delay,W4,sortino_zero_mar,3.4529071425141407,4.588739736060439
L03__TQQQ_SOXL__primary,base,delay,W5,win_rate,,0.0
L03__TQQQ_SOXL__primary,base,delay,W5,sortino_zero_mar,1.3746623514087144,1.4117390462948032
L03__TQQQ_SOXL__primary,base,delay,W6,sortino_zero_mar,2.1694828855939305,2.19986688828263
L03__TQQQ_SOXL__primary,stress,delay,W1,win_rate,1.0,0.3333333333333333
L03__TQQQ_SOXL__primary,stress,delay,W1,sortino_zero_mar,2.9573388999539145,2.934566215795784
L03__TQQQ_SOXL__primary,stress,delay,W2,win_rate,,0.0
L03__TQQQ_SOXL__primary,stress,delay,W2,sortino_zero_mar,-0.16102828160451205,-0.17621804619988857
L03__TQQQ_SOXL__primary,stress,delay,W3,win_rate,,0.0
L03__TQQQ_SOXL__primary,stress,delay,W3,sortino_zero_mar,-1.1390233555401925,-1.3389737561424722
L03__TQQQ_SOXL__primary,stress,delay,W4,sortino_zero_mar,3.4416713479572874,4.571791362855261
L03__TQQQ_SOXL__primary,stress,delay,W5,win_rate,,0.0
L03__TQQQ_SOXL__primary,stress,delay,W5,sortino_zero_mar,1.3682044266876623,1.4051053912994114
L03__TQQQ_SOXL__primary,stress,delay,W6,sortino_zero_mar,2.1674977256756067,2.1972155037501047
L03__TQQQ_SOXL__primary,severe,delay,W1,win_rate,1.0,0.3333333333333333
L03__TQQQ_SOXL__primary,severe,delay,W1,sortino_zero_mar,2.8946245998085964,2.8637682191328424
L03__TQQQ_SOXL__primary,severe,delay,W2,win_rate,,0.0
L03__TQQQ_SOXL__primary,severe,delay,W2,sortino_zero_mar,-0.17043188484716215,-0.18654382913945194
L03__TQQQ_SOXL__primary,severe,delay,W3,win_rate,,0.0
L03__TQQQ_SOXL__primary,severe,delay,W3,sortino_zero_mar,-1.178920372581275,-1.3807260690255068
L03__TQQQ_SOXL__primary,severe,delay,W4,sortino_zero_mar,3.422637238233781,4.543479397739655
L03__TQQQ_SOXL__primary,severe,delay,W5,win_rate,,0.0
L03__TQQQ_SOXL__primary,severe,delay,W5,sortino_zero_mar,1.357472023859051,1.3940810262568917
L03__TQQQ_SOXL__primary,severe,delay,W6,sortino_zero_mar,2.1641904933596314,2.1928124826126427
L04__TQQQ_SOXL__primary,base,delay,W1,win_rate,1.0,0.8888888888888888
L04__TQQQ_SOXL__primary,base,delay,W1,sortino_zero_mar,2.346341248199063,2.4852248872300406
L04__TQQQ_SOXL__primary,base,delay,W2,win_rate,1.0,0.5454545454545454
L04__TQQQ_SOXL__primary,base,delay,W2,sortino_zero_mar,-0.7764257628417465,-0.8477793630080117
L04__TQQQ_SOXL__primary,base,delay,W3,win_rate,1.0,0.5
L04__TQQQ_SOXL__primary,base,delay,W3,sortino_zero_mar,-0.2936096038980053,-0.3366054536885031
L04__TQQQ_SOXL__primary,base,delay,W4,sortino_zero_mar,2.170180124216012,3.3667168148378868
L04__TQQQ_SOXL__primary,base,delay,W5,win_rate,1.0,0.8695652173913043
L04__TQQQ_SOXL__primary,base,delay,W5,sortino_zero_mar,0.9471001526227651,1.036247000441463
L04__TQQQ_SOXL__primary,base,delay,W6,win_rate,1.0,0.96
L04__TQQQ_SOXL__primary,base,delay,W6,sortino_zero_mar,2.8620396580357848,3.163461953539184
L04__TQQQ_SOXL__primary,stress,delay,W1,win_rate,1.0,0.8888888888888888
L04__TQQQ_SOXL__primary,stress,delay,W1,sortino_zero_mar,2.2978818673985795,2.4242098077418746
L04__TQQQ_SOXL__primary,stress,delay,W2,win_rate,1.0,0.5454545454545454
L04__TQQQ_SOXL__primary,stress,delay,W2,sortino_zero_mar,-0.8146306818332015,-0.8879399440736943
L04__TQQQ_SOXL__primary,stress,delay,W3,win_rate,1.0,0.5
L04__TQQQ_SOXL__primary,stress,delay,W3,sortino_zero_mar,-0.3516677587803512,-0.40233803924477607
L04__TQQQ_SOXL__primary,stress,delay,W4,sortino_zero_mar,2.153953698665932,3.3338213812413384
L04__TQQQ_SOXL__primary,stress,delay,W5,win_rate,1.0,0.8695652173913043
L04__TQQQ_SOXL__primary,stress,delay,W5,sortino_zero_mar,0.9188507487680295,1.0040651681703492
L04__TQQQ_SOXL__primary,stress,delay,W6,win_rate,1.0,0.92
L04__TQQQ_SOXL__primary,stress,delay,W6,sortino_zero_mar,2.8669836398990127,3.1289186178818196
L04__TQQQ_SOXL__primary,severe,delay,W1,win_rate,1.0,0.8888888888888888
L04__TQQQ_SOXL__primary,severe,delay,W1,sortino_zero_mar,2.2153578104616347,2.322695545480653
L04__TQQQ_SOXL__primary,severe,delay,W2,win_rate,1.0,0.5454545454545454
L04__TQQQ_SOXL__primary,severe,delay,W2,sortino_zero_mar,-0.876217533737881,-0.9532424709155434
L04__TQQQ_SOXL__primary,severe,delay,W3,win_rate,1.0,0.5
L04__TQQQ_SOXL__primary,severe,delay,W3,sortino_zero_mar,-0.44869605495717646,-0.5112045866338361
L04__TQQQ_SOXL__primary,severe,delay,W4,sortino_zero_mar,2.126356895403116,3.2788398429712395
L04__TQQQ_SOXL__primary,severe,delay,W5,win_rate,1.0,0.8260869565217391
L04__TQQQ_SOXL__primary,severe,delay,W5,sortino_zero_mar,0.8716219000619969,0.9505339827033178
L04__TQQQ_SOXL__primary,severe,delay,W6,win_rate,1.0,0.92
L04__TQQQ_SOXL__primary,severe,delay,W6,sortino_zero_mar,2.778082218022678,3.0712007077499024
L05__TQQQ_SOXL__primary,base,delay,W1,sortino_zero_mar,1.0403763573619738,1.2885018104109802
L05__TQQQ_SOXL__primary,base,delay,W2,win_rate,1.0,0.6666666666666666
L05__TQQQ_SOXL__primary,base,delay,W2,sortino_zero_mar,0.31691023626498194,0.7606755826246234
L05__TQQQ_SOXL__primary,base,delay,W3,win_rate,1.0,0.25
L05__TQQQ_SOXL__primary,base,delay,W3,sortino_zero_mar,-0.6543844627129405,-1.0694922183275444
L05__TQQQ_SOXL__primary,base,delay,W4,sortino_zero_mar,2.730296709912742,3.8267031019506446
L05__TQQQ_SOXL__primary,base,delay,W5,win_rate,1.0,0.2857142857142857
L05__TQQQ_SOXL__primary,base,delay,W5,sortino_zero_mar,-0.6090418926508459,-0.8109306689124742
L05__TQQQ_SOXL__primary,base,delay,W6,win_rate,1.0,0.6666666666666666
L05__TQQQ_SOXL__primary,base,delay,W6,sortino_zero_mar,1.050419765173935,2.209497344327175
L05__TQQQ_SOXL__primary,stress,delay,W1,sortino_zero_mar,1.0145612951238518,1.2538219604939362
L05__TQQQ_SOXL__primary,stress,delay,W2,win_rate,1.0,0.6666666666666666
L05__TQQQ_SOXL__primary,stress,delay,W2,sortino_zero_mar,0.3034166470187037,0.727063648653931
L05__TQQQ_SOXL__primary,stress,delay,W3,win_rate,1.0,0.25
L05__TQQQ_SOXL__primary,stress,delay,W3,sortino_zero_mar,-0.6832287295766952,-1.1131114621246192
L05__TQQQ_SOXL__primary,stress,delay,W4,sortino_zero_mar,2.711620964812997,3.796036031291879
L05__TQQQ_SOXL__primary,stress,delay,W5,win_rate,1.0,0.2857142857142857
L05__TQQQ_SOXL__primary,stress,delay,W5,sortino_zero_mar,-0.6487813358841725,-0.8595483292625993
L05__TQQQ_SOXL__primary,stress,delay,W6,win_rate,1.0,0.6666666666666666
L05__TQQQ_SOXL__primary,stress,delay,W6,sortino_zero_mar,1.0441405705313582,2.19578169403846
L05__TQQQ_SOXL__primary,severe,delay,W1,sortino_zero_mar,0.9711407238498886,1.1961288819787363
L05__TQQQ_SOXL__primary,severe,delay,W2,win_rate,1.0,0.6666666666666666
L05__TQQQ_SOXL__primary,severe,delay,W2,sortino_zero_mar,0.28083879041033116,0.6710977430699199
L05__TQQQ_SOXL__primary,severe,delay,W3,win_rate,1.0,0.25
L05__TQQQ_SOXL__primary,severe,delay,W3,sortino_zero_mar,-0.7312360935130428,-1.1852619113468372
L05__TQQQ_SOXL__primary,severe,delay,W4,sortino_zero_mar,2.6799515890229313,3.7447636648629743
L05__TQQQ_SOXL__primary,severe,delay,W5,win_rate,1.0,0.2857142857142857
L05__TQQQ_SOXL__primary,severe,delay,W5,sortino_zero_mar,-0.7121288841351604,-0.9402769167324171
L05__TQQQ_SOXL__primary,severe,delay,W6,win_rate,1.0,0.6666666666666666
L05__TQQQ_SOXL__primary,severe,delay,W6,sortino_zero_mar,1.0336694159824904,2.172924669651837
L06__TQQQ_SOXL__primary,base,delay,W1,sortino_zero_mar,,3.3110979038100727
L06__TQQQ_SOXL__primary,base,delay,W2,win_rate,1.0,0.2857142857142857
L06__TQQQ_SOXL__primary,base,delay,W2,sortino_zero_mar,-0.48063456894647766,-1.3659719815563311
L06__TQQQ_SOXL__primary,base,delay,W3,win_rate,1.0,0.8
L06__TQQQ_SOXL__primary,base,delay,W3,sortino_zero_mar,0.9006759745164068,3.0465524424682124
L06__TQQQ_SOXL__primary,base,delay,W4,sortino_zero_mar,2.1448380051486895,8.39171734513126
L06__TQQQ_SOXL__primary,base,delay,W5,win_rate,1.0,0.4
L06__TQQQ_SOXL__primary,base,delay,W5,sortino_zero_mar,-0.18785015189084397,-0.5603249219812058
L06__TQQQ_SOXL__primary,base,delay,W6,win_rate,1.0,0.5
L06__TQQQ_SOXL__primary,base,delay,W6,sortino_zero_mar,0.0045932044007656915,0.019460549541290763
L06__TQQQ_SOXL__primary,stress,delay,W1,sortino_zero_mar,,3.0138851202686867
L06__TQQQ_SOXL__primary,stress,delay,W2,win_rate,1.0,0.14285714285714285
L06__TQQQ_SOXL__primary,stress,delay,W2,sortino_zero_mar,-0.541086339402435,-1.5024204610181662
L06__TQQQ_SOXL__primary,stress,delay,W3,win_rate,1.0,0.6
L06__TQQQ_SOXL__primary,stress,delay,W3,sortino_zero_mar,0.7743283819139077,2.5407116850037603
L06__TQQQ_SOXL__primary,stress,delay,W4,sortino_zero_mar,1.9265539463756254,7.171581103178951
L06__TQQQ_SOXL__primary,stress,delay,W5,win_rate,1.0,0.4
L06__TQQQ_SOXL__primary,stress,delay,W5,sortino_zero_mar,-0.23886114698569452,-0.6990722874803603
L06__TQQQ_SOXL__primary,stress,delay,W6,win_rate,1.0,0.5
L06__TQQQ_SOXL__primary,stress,delay,W6,sortino_zero_mar,-0.012128582018015154,-0.0507598894965331
L06__TQQQ_SOXL__primary,severe,delay,W1,sortino_zero_mar,,2.5778809906491307
L06__TQQQ_SOXL__primary,severe,delay,W2,win_rate,1.0,0.14285714285714285
L06__TQQQ_SOXL__primary,severe,delay,W2,sortino_zero_mar,-0.6327603088089049,-1.710227819126756
L06__TQQQ_SOXL__primary,severe,delay,W3,win_rate,1.0,0.6
L06__TQQQ_SOXL__primary,severe,delay,W3,sortino_zero_mar,0.5896991276903336,1.7744503284312412
L06__TQQQ_SOXL__primary,severe,delay,W4,sortino_zero_mar,1.58020688325372,5.510266996966943
L06__TQQQ_SOXL__primary,severe,delay,W5,win_rate,1.0,0.4
L06__TQQQ_SOXL__primary,severe,delay,W5,sortino_zero_mar,-0.32542155347140406,-0.9222008461285433
L06__TQQQ_SOXL__primary,severe,delay,W6,win_rate,1.0,0.5
L06__TQQQ_SOXL__primary,severe,delay,W6,sortino_zero_mar,-0.04014061047741017,-0.1645907662248499
L07__TQQQ_SOXL__primary,base,delay,W1,win_rate,1.0,0.25
L07__TQQQ_SOXL__primary,base,delay,W1,sortino_zero_mar,-0.0909258010746645,-0.1644753912594625
L07__TQQQ_SOXL__primary,base,delay,W2,win_rate,,0.0
L07__TQQQ_SOXL__primary,base,delay,W2,sortino_zero_mar,,-0.8669200905273234
L07__TQQQ_SOXL__primary,base,delay,W3,win_rate,1.0,0.16666666666666666
L07__TQQQ_SOXL__primary,base,delay,W3,sortino_zero_mar,-1.0692642623686675,-2.29315701850591
L07__TQQQ_SOXL__primary,base,delay,W4,win_rate,1.0,0.25
L07__TQQQ_SOXL__primary,base,delay,W4,sortino_zero_mar,0.4115478191691856,0.7819037447384775
L07__TQQQ_SOXL__primary,base,delay,W5,win_rate,,0.0
L07__TQQQ_SOXL__primary,base,delay,W5,sortino_zero_mar,-1.3230439584612816,-2.5825198841453765
L07__TQQQ_SOXL__primary,base,delay,W6,sortino_zero_mar,1.673452858965413,7.460739883063828
L07__TQQQ_SOXL__primary,stress,delay,W1,win_rate,1.0,0.25
L07__TQQQ_SOXL__primary,stress,delay,W1,sortino_zero_mar,-0.12635502664043055,-0.22786687474368336
L07__TQQQ_SOXL__primary,stress,delay,W2,win_rate,,0.0
L07__TQQQ_SOXL__primary,stress,delay,W2,sortino_zero_mar,,-0.8861178827240966
L07__TQQQ_SOXL__primary,stress,delay,W3,win_rate,,0.0
L07__TQQQ_SOXL__primary,stress,delay,W3,sortino_zero_mar,-1.1092696679371528,-2.370800864290224
L07__TQQQ_SOXL__primary,stress,delay,W4,win_rate,1.0,0.25
L07__TQQQ_SOXL__primary,stress,delay,W4,sortino_zero_mar,0.3334086131221254,0.6280077016993195
L07__TQQQ_SOXL__primary,stress,delay,W5,win_rate,,0.0
L07__TQQQ_SOXL__primary,stress,delay,W5,sortino_zero_mar,-1.3920902151054404,-2.6498281375164656
L07__TQQQ_SOXL__primary,stress,delay,W6,sortino_zero_mar,1.6662922607982091,7.428870513863873
L07__TQQQ_SOXL__primary,severe,delay,W1,win_rate,1.0,0.25
L07__TQQQ_SOXL__primary,severe,delay,W1,sortino_zero_mar,-0.18601857959708304,-0.3321464982558382
L07__TQQQ_SOXL__primary,severe,delay,W2,win_rate,,0.0
L07__TQQQ_SOXL__primary,severe,delay,W2,sortino_zero_mar,,-0.9180858394745708
L07__TQQQ_SOXL__primary,severe,delay,W3,win_rate,,0.0
L07__TQQQ_SOXL__primary,severe,delay,W3,sortino_zero_mar,-1.1751885678464158,-2.497642411050481
L07__TQQQ_SOXL__primary,severe,delay,W4,win_rate,1.0,0.25
L07__TQQQ_SOXL__primary,severe,delay,W4,sortino_zero_mar,0.20018755156217682,0.3774488845515481
L07__TQQQ_SOXL__primary,severe,delay,W5,win_rate,,0.0
L07__TQQQ_SOXL__primary,severe,delay,W5,sortino_zero_mar,-1.508231027679462,-2.7565832767931893
L07__TQQQ_SOXL__primary,severe,delay,W6,sortino_zero_mar,1.6543658666479315,7.375789361053615
L08__TQQQ_SOXL__primary,base,delay,W1,win_rate,1.0,0.5454545454545454
L08__TQQQ_SOXL__primary,base,delay,W1,sortino_zero_mar,1.102579356770747,1.1996561120912579
L08__TQQQ_SOXL__primary,base,delay,W2,win_rate,1.0,0.6153846153846154
L08__TQQQ_SOXL__primary,base,delay,W2,sortino_zero_mar,-1.45913896653753,-1.7314856742346105
L08__TQQQ_SOXL__primary,base,delay,W3,win_rate,1.0,0.8571428571428571
L08__TQQQ_SOXL__primary,base,delay,W3,sortino_zero_mar,0.20138765590153132,0.22744388969406157
L08__TQQQ_SOXL__primary,base,delay,W4,win_rate,1.0,0.8571428571428571
L08__TQQQ_SOXL__primary,base,delay,W4,sortino_zero_mar,2.8438114971826853,4.4957026997430605
L08__TQQQ_SOXL__primary,base,delay,W5,win_rate,1.0,0.8571428571428571
L08__TQQQ_SOXL__primary,base,delay,W5,sortino_zero_mar,1.1765268658134014,1.360211363456705
L08__TQQQ_SOXL__primary,base,delay,W6,win_rate,1.0,0.625
L08__TQQQ_SOXL__primary,base,delay,W6,sortino_zero_mar,1.7153615988842825,1.8089616800758055
L08__TQQQ_SOXL__primary,stress,delay,W1,win_rate,1.0,0.5454545454545454
L08__TQQQ_SOXL__primary,stress,delay,W1,sortino_zero_mar,0.9888494180841323,1.0717727991241042
L08__TQQQ_SOXL__primary,stress,delay,W2,win_rate,1.0,0.6153846153846154
L08__TQQQ_SOXL__primary,stress,delay,W2,sortino_zero_mar,-1.548615419249428,-1.8097270957995883
L08__TQQQ_SOXL__primary,stress,delay,W3,win_rate,1.0,0.8571428571428571
L08__TQQQ_SOXL__primary,stress,delay,W3,sortino_zero_mar,0.18369284397161773,0.20714302385644143
L08__TQQQ_SOXL__primary,stress,delay,W4,win_rate,1.0,0.8571428571428571
L08__TQQQ_SOXL__primary,stress,delay,W4,sortino_zero_mar,2.777574279738995,4.322112140380512
L08__TQQQ_SOXL__primary,stress,delay,W5,win_rate,1.0,0.8571428571428571
L08__TQQQ_SOXL__primary,stress,delay,W5,sortino_zero_mar,1.1279492189960276,1.304475389435398
L08__TQQQ_SOXL__primary,stress,delay,W6,win_rate,1.0,0.625
L08__TQQQ_SOXL__primary,stress,delay,W6,sortino_zero_mar,1.6615114755021219,1.7478138553899094
L08__TQQQ_SOXL__primary,severe,delay,W1,win_rate,1.0,0.5454545454545454
L08__TQQQ_SOXL__primary,severe,delay,W1,sortino_zero_mar,0.796694416758897,0.8609936843453244
L08__TQQQ_SOXL__primary,severe,delay,W2,win_rate,1.0,0.6153846153846154
L08__TQQQ_SOXL__primary,severe,delay,W2,sortino_zero_mar,-1.6596230915858134,-1.9379570973348577
L08__TQQQ_SOXL__primary,severe,delay,W3,win_rate,1.0,0.8571428571428571
L08__TQQQ_SOXL__primary,severe,delay,W3,sortino_zero_mar,0.1540880049347057,0.17335594625525308
L08__TQQQ_SOXL__primary,severe,delay,W4,win_rate,1.0,0.8571428571428571
L08__TQQQ_SOXL__primary,severe,delay,W4,sortino_zero_mar,2.6433142964892307,4.042515118290972
L08__TQQQ_SOXL__primary,severe,delay,W5,win_rate,1.0,0.7857142857142857
L08__TQQQ_SOXL__primary,severe,delay,W5,sortino_zero_mar,1.0483856493848274,1.2117048848044631
L08__TQQQ_SOXL__primary,severe,delay,W6,win_rate,1.0,0.625
L08__TQQQ_SOXL__primary,severe,delay,W6,sortino_zero_mar,1.571064408930249,1.6460438307111374
L09__TQQQ_SOXL__primary,base,delay,W1,win_rate,1.0,0.3333333333333333
L09__TQQQ_SOXL__primary,base,delay,W1,sortino_zero_mar,3.0786520474180623,3.0913293917105356
L09__TQQQ_SOXL__primary,base,delay,W2,win_rate,1.0,0.625
L09__TQQQ_SOXL__primary,base,delay,W2,sortino_zero_mar,0.6829137083776398,0.7388059499265792
L09__TQQQ_SOXL__primary,base,delay,W3,win_rate,1.0,0.2857142857142857
L09__TQQQ_SOXL__primary,base,delay,W3,sortino_zero_mar,-0.5141021118095752,-0.5771072933789768
L09__TQQQ_SOXL__primary,base,delay,W4,sortino_zero_mar,3.5238477891458455,4.754293819267837
L09__TQQQ_SOXL__primary,base,delay,W5,win_rate,1.0,0.3333333333333333
L09__TQQQ_SOXL__primary,base,delay,W5,sortino_zero_mar,-0.5642238212081562,-0.6171165573986676
L09__TQQQ_SOXL__primary,base,delay,W6,win_rate,1.0,0.3333333333333333
L09__TQQQ_SOXL__primary,base,delay,W6,sortino_zero_mar,1.378379010471563,1.6253904408421578
L09__TQQQ_SOXL__primary,stress,delay,W1,win_rate,1.0,0.3333333333333333
L09__TQQQ_SOXL__primary,stress,delay,W1,sortino_zero_mar,3.0441894580751403,3.054152175276119
L09__TQQQ_SOXL__primary,stress,delay,W2,win_rate,1.0,0.625
L09__TQQQ_SOXL__primary,stress,delay,W2,sortino_zero_mar,0.6498331187514325,0.7021897223638052
L09__TQQQ_SOXL__primary,stress,delay,W3,win_rate,1.0,0.2857142857142857
L09__TQQQ_SOXL__primary,stress,delay,W3,sortino_zero_mar,-0.5668873473929172,-0.6355235707743377
L09__TQQQ_SOXL__primary,stress,delay,W4,sortino_zero_mar,3.5159910230455464,4.738588097144033
L09__TQQQ_SOXL__primary,stress,delay,W5,win_rate,1.0,0.3333333333333333
L09__TQQQ_SOXL__primary,stress,delay,W5,sortino_zero_mar,-0.6023064829161904,-0.6572187458372969
L09__TQQQ_SOXL__primary,stress,delay,W6,win_rate,1.0,0.16666666666666666
L09__TQQQ_SOXL__primary,stress,delay,W6,sortino_zero_mar,1.3147780436209098,1.5443132428164374
L09__TQQQ_SOXL__primary,severe,delay,W1,win_rate,1.0,0.3333333333333333
L09__TQQQ_SOXL__primary,severe,delay,W1,sortino_zero_mar,2.9861780131177778,2.992204588735041
L09__TQQQ_SOXL__primary,severe,delay,W2,win_rate,1.0,0.375
L09__TQQQ_SOXL__primary,severe,delay,W2,sortino_zero_mar,0.5945878635180537,0.6412471469023068
L09__TQQQ_SOXL__primary,severe,delay,W3,win_rate,1.0,0.2857142857142857
L09__TQQQ_SOXL__primary,severe,delay,W3,sortino_zero_mar,-0.6557275832183657,-0.7321470866421409
L09__TQQQ_SOXL__primary,severe,delay,W4,sortino_zero_mar,3.5027447245339505,4.712385647148724
L09__TQQQ_SOXL__primary,severe,delay,W5,win_rate,1.0,0.3333333333333333
L09__TQQQ_SOXL__primary,severe,delay,W5,sortino_zero_mar,-0.661968023984889,-0.7195318017425351
L09__TQQQ_SOXL__primary,severe,delay,W6,win_rate,1.0,0.16666666666666666
L09__TQQQ_SOXL__primary,severe,delay,W6,sortino_zero_mar,1.2082001930986221,1.4100732327612482
L10__TQQQ_SOXL__primary,base,delay,W1,win_rate,1.0,0.7333333333333333
L10__TQQQ_SOXL__primary,base,delay,W1,sortino_zero_mar,2.029227679151788,2.2102772593782634
L10__TQQQ_SOXL__primary,base,delay,W2,win_rate,1.0,0.6521739130434783
L10__TQQQ_SOXL__primary,base,delay,W2,sortino_zero_mar,-0.8990225357811963,-0.9549856541094418
L10__TQQQ_SOXL__primary,base,delay,W3,win_rate,1.0,0.8125
L10__TQQQ_SOXL__primary,base,delay,W3,sortino_zero_mar,0.0582945401231469,0.06528625001082082
L10__TQQQ_SOXL__primary,base,delay,W4,sortino_zero_mar,2.391579210205452,3.6792712714168205
L10__TQQQ_SOXL__primary,base,delay,W5,win_rate,1.0,0.9
L10__TQQQ_SOXL__primary,base,delay,W5,sortino_zero_mar,1.7392297514097197,1.9221797790040853
L10__TQQQ_SOXL__primary,base,delay,W6,win_rate,1.0,0.7368421052631579
L10__TQQQ_SOXL__primary,base,delay,W6,sortino_zero_mar,2.9662615503412955,3.1528607271508258
L10__TQQQ_SOXL__primary,stress,delay,W1,win_rate,1.0,0.7333333333333333
L10__TQQQ_SOXL__primary,stress,delay,W1,sortino_zero_mar,1.946360668187727,2.094664376008478
L10__TQQQ_SOXL__primary,stress,delay,W2,win_rate,1.0,0.6521739130434783
L10__TQQQ_SOXL__primary,stress,delay,W2,sortino_zero_mar,-0.9405053918168553,-0.9949898839003748
L10__TQQQ_SOXL__primary,stress,delay,W3,win_rate,1.0,0.75
L10__TQQQ_SOXL__primary,stress,delay,W3,sortino_zero_mar,0.004975665593462928,0.005557799415912606
